,customer_lifetime_value,total_claim_amount,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
7033,12556.95366,504.0,0,70,34,10,0,2
7034,2839.298304,93.951709,71460,74,11,77,5,1
7035,5595.389905,340.8,74454,71,25,29,0,3
7036,3979.718986,560.045764,96413,99,3,78,0,1
7037,10925.82157,432.0,98542,90,1,93,0,2
7038,5669.974517,336.0,43416,70,7,99,0,5
7039,5168.152276,307.2,81182,64,3,45,0,8
7040,2760.476712,290.886242,79065,69,13,24,0,1
7041,10382.50368,560.91624,11721,102,2,56,2,2
7042,3816.408655,30.423443,82414,95,10,85,0,1
7043,11172.49931,302.4,14533,63,4,20,0,2
7044,2456.816127,525.6,0,73,15,59,0,1
7045,7480.713618,91.244938,52513,65,0,76,3,2
7046,2659.70565,420.041981,0,87,4,4,3,1
7047,4626.801093,547.2,79487,114,20,87,0,1
7048,12157.32992,494.4,57449,103,6,28,0,2
7049,4792.509792,316.8,20181,66,8,66,2,3
7050,2821.352024,244.401453,73339,71,0,61,0,1
7051,17441.6378,1041.6,80969,217,1,80,0,3
7052,4202.663699,632.244063,74057,105,12,75,1,1
7053,7851.349465,316.8,32225,66,23,90,0,2
7054,8932.317753,412.106287,60909,112,8,94,0,5
7055,5059.987477,305.603239,70999,63,5,70,0,3
7056,11196.01927,151.572213,75457,93,0,79,0,2
7057,4430.572112,537.6,24059,112,31,17,0,1
7058,10330.43794,384.695536,56480,87,13,62,0,2
7059,9918.69966,153.489143,37586,63,29,90,0,2
7060,5876.373894,97.417808,97026,73,30,66,0,3
7061,2734.439188,331.2,54010,69,5,89,0,1
7062,3694.14876,441.6,87485,92,12,57,0,1
7063,9521.676094,161.210468,74583,118,31,20,0,4
7064,4377.532789,460.8,0,64,25,25,0,8
7065,6431.736287,456.0,21238,95,11,38,4,4
7066,6722.701247,669.6,0,93,8,48,0,8
7067,2397.036098,572.072106,22283,65,16,93,0,1
7068,2393.813375,273.691831,58237,63,34,22,3,1
7069,2359.423599,352.394515,19864,63,22,96,0,1
7070,4080.81891,337.95778,57283,106,9,85,1,1
7071,26999.68099,622.88852,0,104,33,19,0,2
7072,10914.20446,61.915326,71656,137,3,88,0,8
7073,3445.86241,590.626396,0,94,33,95,0,1
7074,6625.28717,398.4,41460,83,1,54,0,4
7075,20067.40315,384.31404,85165,101,8,81,0,2
7076,3871.778009,799.2,0,111,10,75,0,1
7077,4171.300175,580.091966,36723,106,13,18,1,1
7078,6689.022728,599.000883,56980,84,33,70,0,7
7079,9009.219409,601.124657,32260,113,8,99,0,4
7080,4974.801539,467.803638,75644,65,5,68,3,9
7081,2506.197852,89.398794,92056,62,21,1,0,1
7082,4967.544169,297.6,28524,62,26,45,0,9
7083,1918.1197,439.2,0,61,2,54,2,1
7084,3146.037899,411.856297,28089,82,11,72,1,1
7085,5963.174005,331.116399,87020,74,6,84,0,8
7086,2860.747385,406.439436,27907,74,3,38,1,1
7087,2857.11061,333.7925,91811,70,1,85,0,1
7088,7630.346461,799.2,0,111,21,20,0,8
7089,5715.787663,230.241775,69451,72,3,93,0,5
7090,5113.899098,126.049033,92427,64,2,48,2,3
7091,5070.227097,331.2,0,69,8,24,0,6
7092,12036.62051,499.2,44428,104,17,61,0,2
7093,8679.79601,703.118925,55842,109,4,26,0,3
7094,4911.458509,297.6,52796,62,6,17,0,3
7095,17429.87777,104.672657,41775,109,11,80,0,2
7096,2396.219292,433.160284,0,66,6,71,2,1
7097,5671.927479,315.160937,34974,71,7,36,0,3
7098,14413.37774,138.460771,56457,73,27,68,0,2
7099,5217.513287,261.930545,39854,66,6,4,0,7
7100,2363.295991,312.0,27839,65,20,54,5,1
7101,4655.605831,561.6,88240,117,3,94,0,1
7102,35692.17157,1123.212014,0,102,10,90,0,2
7103,10248.89802,619.2,52693,129,1,0,0,5
7104,6897.505859,830.4,65337,173,9,22,1,1
7105,5010.37931,295.871784,64014,63,26,27,0,7
7106,4250.282624,292.8,0,61,17,1,1,7
7107,10208.92761,619.2,35482,129,21,59,0,3
7108,4961.574919,312.0,20951,65,2,50,0,5
7109,4476.81416,297.6,0,62,22,46,0,3
7110,2755.221411,405.883346,39393,70,24,56,1,1
7111,8271.906799,168.358644,62912,69,9,89,0,2
7112,5927.389227,235.316581,33561,152,6,30,0,1
7113,8548.30415,537.6,53055,112,30,30,2,3
7114,21283.6362,302.4,0,63,24,89,0,2
7115,6446.706674,481.823284,55037,80,20,88,1,8
7116,4484.254754,463.382118,0,65,22,44,0,8
7117,30286.68586,241.141192,27587,103,14,34,1,2
7118,13840.16012,571.2,29658,119,20,66,0,2
7119,5391.775844,374.024077,63633,68,16,21,1,8
7120,3847.352801,185.070399,23459,96,17,19,0,1
7121,6369.262355,398.4,34498,83,30,72,0,7
7122,5316.7566,427.242973,28559,66,5,1,0,5
7123,5124.218174,229.272206,73740,64,23,3,0,3
7124,4151.551337,900.0,0,125,23,64,0,1
7125,2594.905944,660.587577,25925,72,5,85,3,1
7126,5763.265424,177.234,31725,76,31,9,0,5
7127,18370.57004,1684.8,49659,234,31,15,0,9
7128,21923.12272,94.731199,81197,109,2,42,0,2
7129,10546.65545,108.701381,43922,88,26,88,0,2
7130,8388.717011,118.468275,87123,69,13,87,0,2
7131,7188.607263,278.574142,0,66,15,24,0,2
7132,3238.929524,473.613006,68745,80,5,42,0,1
7133,10960.93667,76.175672,29815,95,35,18,0,2
7134,2660.931663,22.945038,53333,66,4,34,0,1
7135,2004.350666,316.8,0,66,16,35,4,1
7136,15483.52986,1961.162049,24661,196,6,28,0,7
7137,8940.579278,406.48025,95351,111,31,74,0,5
7138,5083.789524,73.258034,62088,64,6,28,2,4
7139,9031.214859,650.52179,0,122,15,47,0,9
7140,32098.32209,504.0,31503,105,17,74,3,2
7141,22332.43946,484.013411,49078,97,10,3,0,2
7142,8560.162384,537.6,28120,112,7,52,0,3
7143,7714.623619,763.2,0,106,3,90,0,8
7144,2936.993695,362.276183,44369,77,7,35,3,1
7145,5112.104787,321.6,15131,67,14,13,0,9
7146,5119.901412,312.0,26890,65,28,37,0,4
7147,2494.869528,0.887629,45855,62,0,26,1,1
7148,23594.6802,86.461582,76358,66,25,3,0,2
7149,5656.203464,203.42306,45586,72,17,20,0,4
7150,15673.13621,453.073096,43267,78,8,10,0,2
7151,8509.453945,590.4,0,82,15,20,0,2
7152,6418.24871,123.576765,46648,81,8,26,0,7
7153,3055.70113,108.871857,42406,77,15,49,0,1
7154,5746.05593,64.977867,50798,72,21,59,0,7
7155,23594.6802,86.461582,76358,66,25,3,0,2
7156,6005.847375,412.8,13528,86,21,35,0,3
7157,5028.839465,80.753763,0,67,21,85,0,8
7158,3409.677392,408.0,85023,85,4,69,0,1
7159,4348.139173,675.661163,0,62,20,9,0,7
7160,8337.194193,331.2,74460,69,3,25,0,2
7161,2346.675378,297.6,22932,62,2,97,0,1
7162,4991.035369,29.035528,54189,62,11,84,0,3
7163,2879.505701,355.2,42247,74,4,52,0,1
7164,3482.038245,726.132858,0,96,31,85,0,1
7165,8216.391903,983.127481,0,117,3,33,0,9
7166,3155.45562,488.296267,36706,80,19,67,0,1
7167,5292.202092,316.8,67899,66,5,31,1,6
7168,6553.943457,365.820487,0,61,4,68,0,2
7169,7618.442045,170.496071,41900,63,0,34,0,2
7170,24610.78085,363.845631,72786,76,10,9,0,2
7171,3142.81161,507.060901,60108,78,0,63,0,1
7172,32021.40422,635.020091,31433,100,5,23,0,2
7173,5096.700181,27.66775,27940,65,21,3,1,4
7174,4889.609695,817.692013,51246,122,4,89,0,1
7175,5112.570311,312.0,56587,65,4,88,1,6
7176,2725.322949,452.271771,45025,69,35,85,1,1
7177,9780.852337,950.4,0,132,13,47,0,3
7178,15042.57658,912.0,22799,190,10,75,0,6
7179,5308.291752,186.387874,82601,66,9,38,0,3
7180,19160.98994,1294.700423,22705,239,19,59,0,7
7181,3324.551776,441.6,0,92,13,17,0,1
7182,3791.549972,405.443681,41212,95,13,27,0,1
7183,7600.034998,504.0,0,70,3,94,0,2
7184,6950.100195,603.100479,21687,88,10,68,0,8
7185,4605.036646,302.4,22571,63,29,51,0,9
7186,5864.381825,438.149129,72032,72,10,73,0,4
7187,15374.18296,587.409205,42570,128,5,52,0,2
7188,3230.576665,207.75186,62873,81,0,41,0,1
7189,9294.54951,105.181202,21370,77,1,35,0,2
7190,2504.871709,42.029731,66081,64,31,92,1,1
7191,7081.690974,417.6,93854,87,18,41,0,9
7192,9560.049227,683.45551,19429,122,18,21,0,9
7193,6756.062791,324.944098,46879,86,3,62,2,3
7194,5290.666331,326.4,36791,68,26,62,0,3
7195,8391.133455,710.740743,40211,106,5,98,2,6
7196,21151.2328,92.307736,48642,77,23,69,0,2
7197,9264.32766,552.0,69063,115,12,65,0,3
7198,2853.600347,329.238904,87455,71,10,46,0,1
7199,6245.443568,442.9167,80101,79,16,8,0,3
7200,2129.063055,292.8,0,61,13,81,1,1
7201,14789.61805,712.833284,51817,129,20,78,4,2
7202,5324.38786,326.4,31561,68,8,62,0,7
7203,2862.729074,327.912134,64640,73,5,94,2,1
7204,8614.686004,48.782626,64220,107,3,86,0,7
7205,4931.503095,315.326222,33580,62,17,77,0,3
7206,4642.020128,770.254285,0,64,10,15,0,5
7207,21423.63723,312.0,0,65,9,31,0,2
7208,4858.067125,482.4,0,67,0,79,0,3
7209,5261.101863,48.936563,43318,66,35,28,0,5
7210,3274.037562,348.186032,83869,81,10,23,0,1
7211,6134.38779,289.468771,43875,78,18,33,0,5
7212,3690.698916,441.6,59016,92,3,65,0,1
7213,2776.772734,62.625841,70793,69,32,1,0,1
7214,10972.06778,657.6,24164,137,2,40,0,5
7215,4177.666255,499.2,29133,104,27,76,0,1
7216,5838.89915,281.295903,81082,73,5,85,0,4
7217,6462.22199,312.0,0,65,17,41,0,2
7218,5109.50079,316.8,21277,66,1,42,0,9
7219,8278.716567,1084.8,16924,226,23,69,0,1
7220,8682.234653,552.0,10540,115,33,76,0,3
7221,9415.901707,1361.993232,0,133,4,58,0,3
7222,3230.576665,207.75186,62873,81,0,41,0,1
7223,17019.1929,1012.8,98623,211,17,69,0,9
7224,2647.519741,300.056383,37876,69,13,15,0,1
7225,12883.11573,757.170246,77469,109,2,98,1,2
7226,20930.05217,94.142294,30535,66,22,18,0,2
7227,4814.350556,482.4,0,67,17,4,0,4
7228,4836.892172,93.181865,39310,61,5,89,0,3
7229,18745.39592,475.2,27229,99,20,9,0,2
7230,17367.52612,537.6,41418,112,17,80,0,2
7231,9012.922138,83.240006,67840,112,34,56,0,5
7232,5871.607022,871.055266,0,80,24,20,0,7
7233,5926.729379,460.8,23091,96,28,90,5,5
7234,5453.709172,302.733593,69468,67,2,3,0,3
7235,9106.867749,547.2,74143,114,1,61,0,6
7236,5013.136429,604.8,65165,126,14,18,1,1
7237,6672.05628,60.005031,50537,165,10,35,0,1
7238,6521.368813,393.6,72608,82,26,19,3,8
7239,13024.22378,565.837664,26312,110,29,19,1,2
7240,2748.800067,304.115627,56900,68,11,34,0,1
7241,2803.59608,327.061103,60707,70,2,24,0,1
7242,7231.000788,181.804443,67276,61,7,74,0,2
7243,8329.286254,21.261834,30865,104,33,31,0,7
7244,4626.801093,547.2,79487,114,20,87,0,1
7245,6265.343299,481.025786,0,84,18,25,1,4
7246,4504.16329,135.851316,0,62,18,75,0,3
7247,11533.47722,250.058657,41098,96,3,15,0,2
7248,5349.996572,272.195232,89158,67,34,71,0,6
7249,2855.687705,336.0,99612,70,14,20,0,1
7250,6601.611299,2306.508397,0,194,22,79,0,1
7251,3470.177816,170.532133,94885,86,18,10,3,1
7252,5895.106386,152.365482,78352,74,33,3,0,7
7253,5065.935608,302.4,43460,63,4,18,0,3
7254,41787.90343,571.2,46587,119,34,74,2,2
7255,4882.286714,131.262395,21236,123,3,12,0,1
7256,3837.615029,117.229971,0,106,15,30,0,1
7257,2154.073997,312.0,0,65,11,52,0,1
7258,5049.118385,457.169818,0,68,35,65,0,7
7259,13869.92705,612.300581,28432,118,1,59,0,2
7260,5213.3743,628.8,65167,131,22,85,0,1
7261,4911.115538,274.114843,33700,62,26,72,0,3
7262,7751.855026,756.0,0,105,14,21,0,7
7263,25464.82059,465.6,13663,97,1,66,0,2
7264,9472.956706,628.8,0,131,4,49,0,9
7265,5926.957452,403.2,0,84,19,26,2,4
7266,8470.043225,479.312226,0,82,1,13,0,2
7267,8675.993821,379.951464,65933,108,23,16,0,5
7268,18205.67367,614.4,0,128,11,57,0,2
7269,2618.326183,430.604489,28663,66,23,34,0,1
7270,3349.639274,344.015386,78092,84,34,13,0,1
7271,5979.724161,547.2,57693,76,16,56,0,3
7272,16301.9676,574.024018,19614,85,21,32,0,2
7273,7882.987485,587.656629,23235,99,28,71,0,4
7274,7748.811,175.429028,79528,64,2,39,0,2
7275,15860.03591,46.098963,0,136,10,41,0,2
7276,2279.696801,292.8,23253,61,20,49,0,1
7277,15272.79977,361.788917,40571,100,19,56,2,2
7278,5498.753121,553.699596,60668,138,18,92,0,1
7279,5743.403321,343.278996,61776,73,9,61,3,6
7280,3942.917284,547.619785,38820,99,29,59,0,1
7281,2503.603127,302.4,47285,63,7,3,0,1
7282,4558.592305,446.4,0,62,13,21,0,8
7283,67907.2705,151.711475,78310,192,34,18,1,2
7284,2396.672304,297.6,26222,62,23,18,0,1
7285,5568.947534,407.440238,0,79,21,53,1,7
7286,7334.517166,124.447153,83926,181,31,88,0,1
7287,7150.111338,436.8,24124,91,24,52,0,3
7288,12023.75062,763.2,28879,106,6,9,0,2
7289,4018.88493,544.250322,0,112,26,27,0,1
7290,4770.550911,362.774545,12964,65,2,37,0,4
7291,29297.33082,1251.042795,0,115,22,65,0,2
7292,27929.96441,412.8,88105,86,5,26,0,2
7293,2899.922473,238.517525,66524,74,15,8,4,1
7294,2331.325089,326.4,27398,68,4,39,1,1
7295,8561.561976,518.4,37759,108,9,51,0,5
7296,11280.72641,673.780804,45743,96,15,81,0,2
7297,2764.024716,336.0,54183,70,1,91,0,1
7298,2580.849899,316.8,46900,66,13,59,0,1
7299,10856.01489,22.75546,59803,90,21,0,0,2
7300,4150.836913,666.092015,53787,104,20,77,0,1
7301,16979.79757,525.6,35095,73,25,56,0,2
7302,5028.739297,216.196521,0,67,21,60,0,5
7303,64618.75715,1562.4,0,217,14,40,1,2
7304,41103.24183,556.8,30845,116,3,89,1,2
7305,22658.53652,404.817249,23665,67,19,50,0,2
7306,7013.436657,16.37296,92107,88,7,38,0,5
7307,8658.863813,400.181882,62464,109,23,45,0,4
7308,5214.342348,4.619402,69991,65,27,44,0,7
7309,4334.064096,590.4,23904,123,1,67,3,1
7310,3731.504584,460.8,0,96,31,34,0,1
7311,22242.51659,82.019005,83894,110,6,46,0,2
7312,12280.76661,489.6,88340,102,16,1,0,2
7313,13024.13012,900.0,0,125,6,61,0,2
7314,7488.785177,307.2,39602,64,15,59,0,2
7315,2300.691547,302.4,25905,63,21,12,0,1
7316,30081.36783,225.971279,24626,108,19,3,0,2
7317,3745.374656,135.626867,59732,94,0,54,0,1
7318,13246.56841,811.2,36898,169,14,36,1,3
7319,5008.275979,96.338144,92864,123,13,60,0,1
7320,2396.219292,433.160284,0,66,6,71,2,1
7321,5146.898635,154.713524,93752,64,34,24,0,3
7322,6540.204626,111.836561,21156,89,2,32,0,8
7323,7159.806745,76.289123,67206,90,9,69,0,9
7324,6087.302608,46.20341,85654,76,8,46,0,3
7325,9772.736775,81.599332,59325,83,20,76,0,2
7326,6005.847375,412.8,13528,86,21,35,0,3
7327,6811.576281,302.4,0,63,0,88,1,2
7328,16350.13061,1452.213743,0,165,12,82,1,2
7329,3580.261881,289.236063,75333,90,15,44,1,1
7330,5821.128509,23.773332,61108,72,27,84,0,6
7331,2839.56968,525.6,27083,73,15,58,1,1
7332,10097.19837,206.926432,68997,63,3,26,0,2
7333,2674.227315,337.219884,33451,67,0,1,0,1
7334,4515.445404,39.292196,21500,115,14,44,0,1
7335,7998.347343,602.431489,26487,112,0,82,0,3
7336,2809.766683,336.0,74713,70,20,67,0,1
7337,4748.794301,504.0,0,70,8,74,0,3
7338,5272.518472,67.647131,85607,66,26,1,0,3
7339,6712.294021,74.803791,44891,83,12,75,0,6
7340,8188.976576,565.267705,89061,103,19,88,0,3
7341,14429.89284,962.159318,0,198,4,31,0,9
7342,4376.363592,60.036683,63774,111,18,63,0,1
7343,3713.803592,441.6,93308,92,20,56,0,1
7344,7590.050089,316.8,10375,66,10,95,0,2
7345,2795.735679,47.70723,85950,69,5,61,0,1
7346,8640.753192,71.053011,33402,109,7,66,0,4
7347,2624.896858,340.8,18129,71,23,59,0,1
7348,4815.020779,711.8026,0,66,29,58,0,8
7349,4460.418492,312.0,0,65,24,45,1,4
7350,6047.02516,364.8,20396,76,15,60,1,4
7351,8221.870429,774.714929,13376,108,13,75,0,4
7352,6798.272436,451.2,32517,94,11,53,3,3
7353,12817.41348,302.272725,28651,67,4,25,0,2
7354,5219.886414,286.967405,64964,66,9,84,0,5
7355,6140.242989,369.6,34112,77,32,68,0,6
7356,3756.63877,718.383,0,108,32,49,3,1
7357,7356.559341,321.060571,81145,92,34,92,0,8
7358,32725.2974,411.077415,39894,134,23,87,0,2
7359,7057.463184,61.585668,52447,90,5,57,0,7
7360,11005.02349,496.8,0,69,31,69,2,2
7361,5563.771927,340.8,35398,71,26,41,0,7
7362,7451.479991,312.0,26239,65,11,39,0,2
7363,5181.054467,336.0,0,70,4,64,0,7
7364,12584.00638,155.125923,83013,103,2,75,0,2
7365,13057.01188,1833.182529,0,190,9,67,0,7
7366,17776.82267,1070.4,86205,223,8,67,0,8
7367,2757.383982,331.2,50414,69,25,34,0,1
7368,7535.42519,312.0,37496,65,1,36,0,2
7369,2826.804029,511.2,24224,71,7,64,0,1
7370,7326.544855,4.216231,62338,92,9,61,0,4
7371,6633.137616,85.073541,63483,83,4,84,0,3
7372,2485.886754,504.0,0,70,24,58,0,1
7373,8598.185237,203.640251,38113,73,4,34,0,2
7374,8586.801328,146.124719,38676,72,24,33,0,2
7375,2417.777032,312.0,20200,65,3,51,3,1
7376,2693.663643,56.351667,29038,69,14,61,0,1
7377,7179.22522,436.8,23179,91,11,79,0,9
7378,10629.33736,92.966783,56598,88,29,29,0,2
7379,2710.918992,547.2,0,76,11,38,0,1
7380,7724.052993,294.762659,46988,195,8,69,0,1
7381,3508.569533,1176.2788,20978,98,19,96,1,1
7382,2241.108638,453.6,0,63,5,7,0,1
7383,33279.77231,436.533172,59130,117,21,7,0,2
7384,5348.30258,292.434826,31572,70,14,95,3,3
7385,5251.152281,345.6,0,72,21,65,0,3
7386,4686.807406,464.99983,32646,119,25,84,0,1
7387,7148.331333,422.960234,51791,181,10,46,1,1
7388,5028.575209,297.6,70828,62,8,18,0,4
7389,2415.415525,409.88696,40903,61,12,5,0,1
7390,7545.548643,631.108223,0,106,19,67,1,3
7391,5264.425866,316.8,24031,66,32,37,0,3
7392,4474.48438,537.6,84927,112,27,83,0,1
7393,21578.86035,510.976913,0,72,20,11,0,2
7394,2902.622439,186.292275,23893,73,19,21,0,1
7395,10876.4794,138.633681,71255,138,28,16,0,4
7396,4413.285858,38.403843,37697,112,35,8,0,1
7397,12504.49422,508.8,33746,106,29,23,0,2
7398,7462.926263,7.345946,70263,93,30,66,0,5
7399,4690.793868,1026.741926,43367,118,6,20,0,1
7400,2943.045259,388.8,0,81,26,23,0,1
7401,5003.336664,445.19869,0,66,12,20,1,4
7402,13466.92071,571.2,11432,119,11,9,0,2
7403,3386.186515,33.894695,67249,86,25,4,0,1
7404,5503.440723,326.4,76839,68,12,85,0,3
7405,25807.063,1027.2,71210,214,8,89,1,2
7406,4739.34663,762.007253,49447,119,9,48,2,1
7407,15777.88702,289.894293,98713,65,3,91,0,2
7408,2619.865336,2.028223,26094,67,16,84,0,1
7409,15445.66166,297.864823,26990,65,9,60,1,2
7410,3355.528168,150.688024,46644,84,34,19,0,1
7411,2874.08847,112.425578,33462,72,12,9,0,1
7412,2846.645431,340.8,66880,71,7,54,0,1
7413,23813.52051,201.762191,88680,66,5,66,0,2
7414,5313.467001,568.8,0,79,4,78,0,4
7415,3730.144916,446.4,75132,93,7,33,2,1
7416,9031.214859,650.52179,0,122,15,47,0,9
7417,5931.28489,355.2,56617,74,18,24,0,3
7418,9429.080755,108.69654,75638,83,6,52,4,2
7419,7613.049819,523.2,24982,109,20,52,4,7
7420,3313.014405,26.314753,40348,83,6,56,0,1
7421,7317.014254,340.453606,24083,63,22,2,1,2
7422,2665.737082,272.844816,81538,66,3,46,0,1
7423,3230.576665,207.75186,62873,81,0,41,0,1
7424,17367.27409,181.501424,66245,145,22,58,0,2
7425,10595.81033,734.4,0,102,22,20,0,2
7426,5999.380228,956.589903,26303,165,16,47,0,1
7427,17006.00256,340.8,58620,71,11,51,0,2
7428,3954.344534,535.080276,18375,103,8,50,0,1
7429,3589.372361,348.216284,30944,92,15,46,0,1
7430,7329.777554,888.0,59630,185,9,67,0,1
7431,7380.570445,61.554272,53957,184,19,80,0,1
7432,7472.672033,465.6,44385,97,6,31,0,7
7433,8500.12195,856.8,0,119,1,58,0,7
7434,19357.79964,983.374985,25561,163,3,25,0,2
7435,5846.114411,510.381882,85956,145,0,85,0,1
7436,2231.786517,311.404068,0,61,26,79,1,1
7437,4864.527356,1134.960471,37406,122,23,38,1,1
7438,4594.292826,547.2,39053,114,5,66,0,1
7439,3044.003202,604.8,24475,84,11,55,3,1
7440,2759.978287,331.2,92296,69,4,65,0,1
7441,11064.29047,446.4,29484,93,19,51,0,2
7442,7555.828789,820.8,0,114,19,50,0,3
7443,7469.557777,134.828318,48088,94,25,73,0,4
7444,4920.492369,302.4,21366,63,20,47,0,3
7445,12298.6863,542.4,17101,113,1,88,0,2
7446,4630.363287,460.8,0,64,3,59,0,4
7447,4636.54647,316.8,26802,66,7,43,1,5
7448,20467.71796,179.251604,89025,64,32,10,0,2
7449,3792.829528,748.8,0,104,23,76,0,1
7450,17526.17908,1056.0,52228,220,29,72,1,8
7451,4715.469193,694.357961,0,126,13,91,0,1
7452,2288.763508,344.288189,0,63,11,30,0,1
7453,5670.132321,320.486645,83086,71,1,43,3,3
7454,7228.993348,436.8,53214,91,21,76,0,3
7455,11009.13049,1358.4,51643,283,16,43,0,1
7456,5639.941974,425.800112,73168,70,21,50,0,3
7457,11196.46002,2145.6,0,298,26,94,0,1
7458,12840.43291,648.0,0,90,1,94,0,2
7459,8828.380695,159.239518,61246,110,24,21,0,3
7460,13268.79263,326.926833,32762,112,26,74,0,2
7461,3728.874098,496.8,0,69,21,54,5,3
7462,4983.114656,957.6,0,133,9,85,0,1
7463,13727.79972,604.8,0,126,12,4,0,2
7464,8343.751519,72.862304,64127,71,31,19,0,2
7465,7191.831645,308.54976,0,67,9,54,0,2
7466,13759.14695,460.8,16794,96,7,31,0,2
7467,9788.713108,37.699658,31930,83,19,30,0,2
7468,3360.44356,314.246507,74918,85,13,74,0,1
7469,4887.794108,211.68058,70742,124,3,64,1,1
7470,7582.113842,268.471802,64801,64,23,19,0,2
7471,2516.213745,300.312635,48829,64,23,70,1,1
7472,3571.34607,427.2,73853,89,7,35,0,1
7473,9868.595441,712.8,0,99,25,23,0,2
7474,5375.821564,104.977375,66844,70,11,80,4,5
7475,4254.620669,292.8,11904,61,34,11,2,3
7476,3061.052283,269.406119,56869,83,25,34,3,1
7477,2414.770722,482.4,0,67,3,54,0,1
7478,4526.52638,326.4,0,68,20,44,1,7
7479,5635.294733,229.686659,59325,71,13,75,0,3
7480,8254.698836,552.0,0,115,19,60,0,9
7481,7320.070571,806.4,0,112,30,29,1,3
7482,3933.813993,674.973614,25927,103,6,20,0,1
7483,2433.089468,493.055291,0,71,31,79,0,1
7484,5706.955563,10.42277,83073,71,15,46,0,3
7485,2585.444463,350.4,0,73,14,36,2,1
7486,2659.70565,420.041981,0,87,4,4,3,1
7487,5310.861767,345.6,0,72,17,11,1,3
7488,5874.820212,128.643975,35301,74,23,68,0,7
7489,8579.889155,532.8,21829,111,6,59,0,3
7490,8903.966435,792.609747,15142,116,7,5,0,3
7491,8149.769437,340.8,0,71,28,76,0,2
7492,2570.162134,321.6,58498,67,6,1,3,1
7493,2585.56013,307.2,64592,64,12,57,0,1
7494,2844.849804,340.8,80306,71,11,12,0,1
7495,4633.550875,272.612048,29105,117,28,31,0,1
7496,6678.899026,161.640052,47137,84,5,11,0,5
7497,2222.865016,446.4,0,62,5,54,0,1
7498,8522.759016,723.786607,0,109,19,2,0,3
7499,25082.1789,1000.850446,0,100,27,58,0,2
7500,3479.260311,366.381387,66711,86,25,92,0,1
7501,7851.582939,105.068788,48943,65,17,50,0,2
7502,2509.508795,511.2,0,71,20,48,0,1
7503,2854.26694,472.043042,34807,73,8,90,0,1
7504,8879.790017,528.20086,52583,113,12,59,0,7
7505,8392.618913,617.396701,0,111,6,51,0,4
7506,5279.478432,312.0,92589,65,29,20,0,9
7507,8272.330818,37.802583,96689,103,34,80,0,5
7508,7662.429999,525.6,0,73,28,19,0,2
7509,4899.977003,832.453791,76594,122,26,9,1,1
7510,4508.862933,377.354191,83777,112,18,74,0,1
7511,3094.320237,534.501024,20954,78,15,27,0,1
7512,4383.150505,156.282093,84491,110,0,0,0,1
7513,2530.705137,61.769564,89451,63,11,2,0,1
7514,8291.659086,501.134524,85132,106,0,60,5,3
7515,8164.31273,820.8,11193,114,2,88,0,6
7516,2337.35182,292.8,28806,61,13,90,0,1
7517,9002.409572,532.8,76184,111,23,19,0,3
7518,5389.499465,57.712985,66429,136,35,93,0,1
7519,2721.585434,326.4,43278,68,10,10,0,1
7520,6005.847375,412.8,13528,86,21,35,0,3
7521,5555.830205,471.443077,74015,72,12,61,0,6
7522,5470.060561,702.990032,54507,138,20,11,0,1
7523,15610.90065,439.352186,0,119,3,52,5,2
7524,2616.613903,316.8,72302,66,6,27,0,1
7525,4681.52815,439.772868,14606,72,2,94,5,4
7526,4890.1093,689.282166,0,68,21,59,0,7
7527,7457.344801,897.6,43406,187,6,49,0,1
7528,22185.88045,133.284622,60426,62,0,97,0,2
7529,5305.087084,340.8,26334,71,9,94,0,3
7530,9470.624437,203.469143,22514,80,22,96,0,2
7531,3548.148767,422.4,76114,88,6,97,0,1
7532,2451.535793,69.794432,48791,62,27,0,3,1
7533,8652.652451,377.781658,65605,111,2,72,2,7
7534,2535.223185,362.51794,69259,63,3,30,0,1
7535,4314.065657,460.8,0,64,16,42,1,5
7536,6731.050335,446.4,0,62,0,5,0,2
7537,7779.588181,190.751345,90969,65,7,22,0,2
